Trip Duration,Start Time,Stop Time,Start Station ID,Start Station Name,Start Station Latitude,Start Station Longitude,End Station ID,End Station Name,End Station Latitude,End Station Longitude,Bike ID,User Type,Birth Year,Gender
269,1/11/2016 6:45,1/11/2016 6:50,3276,Marin Light Rail,40.71458404,-74.04281706,3186,Grove St PATH,40.71958612,-74.04311746,24397,Subscriber,1967,1
435,1/11/2016 6:47,1/11/2016 6:54,3270,Jersey & 6th St,40.72528911,-74.04557168,3183,Exchange Place,40.7162469,-74.0334588,24542,Subscriber,1956,1
196,1/11/2016 6:49,1/11/2016 6:52,3267,Morris Canal,40.71241882,-74.03852552,3183,Exchange Place,40.7162469,-74.0334588,24685,Subscriber,1983,1
160,1/11/2016 6:49,1/11/2016 6:52,3279,Dixon Mills,40.72163014,-74.04996783,3186,Grove St PATH,40.71958612,-74.04311746,26159,Subscriber,1989,1
352,1/11/2016 6:51,1/11/2016 6:56,3267,Morris Canal,40.71241882,-74.03852552,3183,Exchange Place,40.7162469,-74.0334588,24673,Subscriber,1971,2
863,1/11/2016 6:53,1/11/2016 7:07,3197,North St,40.752559,-74.044725,3183,Exchange Place,40.7162469,-74.0334588,26151,Subscriber,1987,1
145,1/11/2016 6:53,1/11/2016 6:55,3279,Dixon Mills,40.72163014,-74.04996783,3186,Grove St PATH,40.71958612,-74.04311746,26234,Subscriber,1982,1
141,1/11/2016 6:55,1/11/2016 6:57,3279,Dixon Mills,40.72163014,-74.04996783,3186,Grove St PATH,40.71958612,-74.04311746,24388,Subscriber,1970,1
284,1/11/2016 6:56,1/11/2016 7:01,3267,Morris Canal,40.71241882,-74.03852552,3205,JC Medical Center,40.71653978,-74.04963791,26280,Subscriber,1984,1
249,1/11/2016 6:56,1/11/2016 7:00,3278,Monmouth and 6th,40.72568548,-74.04879034,3186,Grove St PATH,40.71958612,-74.04311746,26302,Subscriber,1986,2
289,1/11/2016 6:57,1/11/2016 7:02,3276,Marin Light Rail,40.71458404,-74.04281706,3186,Grove St PATH,40.71958612,-74.04311746,24431,Subscriber,1992,2
203,1/11/2016 6:59,1/11/2016 7:02,3209,Brunswick St,40.7241765,-74.0506564,3186,Grove St PATH,40.71958612,-74.04311746,26230,Subscriber,1980,1
184,1/11/2016 6:59,1/11/2016 7:02,3267,Morris Canal,40.71241882,-74.03852552,3184,Paulus Hook,40.7141454,-74.0335519,24516,Subscriber,,0
206,1/11/2016 6:59,1/11/2016 7:03,3194,McGinley Square,40.72533993,-74.06762213,3195,Sip Ave,40.73074263,-74.06378388,24480,Subscriber,1996,2
170,1/11/2016 7:01,1/11/2016 7:03,3276,Marin Light Rail,40.71458404,-74.04281706,3186,Grove St PATH,40.71958612,-74.04311746,24461,Subscriber,1988,1
909,1/11/2016 7:01,1/11/2016 7:17,3196,Riverview Park,40.7443187,-74.0439909,3183,Exchange Place,40.7162469,-74.0334588,26219,Subscriber,1975,1
548,1/11/2016 7:03,1/11/2016 7:12,3192,Liberty Light Rail,40.7112423,-74.0557013,3186,Grove St PATH,40.71958612,-74.04311746,24647,Subscriber,1959,1
223,1/11/2016 7:03,1/11/2016 7:07,3205,JC Medical Center,40.71653978,-74.04963791,3186,Grove St PATH,40.71958612,-74.04311746,24681,Subscriber,1984,1
260,1/11/2016 7:04,1/11/2016 7:08,3225,Baldwin at Montgomery,40.7236589,-74.0641943,3195,Sip Ave,40.73074263,-74.06378388,24496,Subscriber,1987,1
137,1/11/2016 7:04,1/11/2016 7:07,3211,Newark Ave,40.72152515,-74.04630454,3186,Grove St PATH,40.71958612,-74.04311746,26318,Subscriber,1973,2
337,1/11/2016 7:05,1/11/2016 7:10,3278,Monmouth and 6th,40.72568548,-74.04879034,3186,Grove St PATH,40.71958612,-74.04311746,24453,Subscriber,1982,1
146,1/11/2016 7:06,1/11/2016 7:08,3213,Van Vorst Park,40.71848892,-74.04772663,3186,Grove St PATH,40.71958612,-74.04311746,24379,Subscriber,1983,1
119,1/11/2016 7:06,1/11/2016 7:08,3213,Van Vorst Park,40.71848892,-74.04772663,3186,Grove St PATH,40.71958612,-74.04311746,26182,Subscriber,1970,1
501,1/11/2016 7:07,1/11/2016 7:15,3278,Monmouth and 6th,40.72568548,-74.04879034,3184,Paulus Hook,40.7141454,-74.0335519,26267,Subscriber,1979,1
292,1/11/2016 7:08,1/11/2016 7:13,3203,Hamilton Park,40.72759597,-74.04424731,3186,Grove St PATH,40.71958612,-74.04311746,26223,Subscriber,1973,1
240,1/11/2016 7:09,1/11/2016 7:13,3209,Brunswick St,40.7241765,-74.0506564,3186,Grove St PATH,40.71958612,-74.04311746,26303,Subscriber,1989,1
146,1/11/2016 7:09,1/11/2016 7:11,3214,Essex Light Rail,40.7127742,-74.0364857,3183,Exchange Place,40.7162469,-74.0334588,24501,Subscriber,1984,1
174,1/11/2016 7:12,1/11/2016 7:15,3213,Van Vorst Park,40.71848892,-74.04772663,3186,Grove St PATH,40.71958612,-74.04311746,24690,Subscriber,1975,2
223,1/11/2016 7:13,1/11/2016 7:17,3203,Hamilton Park,40.72759597,-74.04424731,3186,Grove St PATH,40.71958612,-74.04311746,24505,Subscriber,1979,1
332,1/11/2016 7:13,1/11/2016 7:19,3186,Grove St PATH,40.71958612,-74.04311746,3202,Newport PATH,40.7272235,-74.0337589,26303,Subscriber,1969,1
219,1/11/2016 7:13,1/11/2016 7:17,3209,Brunswick St,40.7241765,-74.0506564,3186,Grove St PATH,40.71958612,-74.04311746,24528,Subscriber,1984,1
248,1/11/2016 7:14,1/11/2016 7:18,3213,Van Vorst Park,40.71848892,-74.04772663,3186,Grove St PATH,40.71958612,-74.04311746,24644,Subscriber,1970,2
266,1/11/2016 7:15,1/11/2016 7:20,3205,JC Medical Center,40.71653978,-74.04963791,3186,Grove St PATH,40.71958612,-74.04311746,26244,Subscriber,1989,1
259,1/11/2016 7:16,1/11/2016 7:20,3270,Jersey & 6th St,40.72528911,-74.04557168,3186,Grove St PATH,40.71958612,-74.04311746,24712,Subscriber,1971,1
618,1/11/2016 7:18,1/11/2016 7:28,3197,North St,40.752559,-74.044725,3220,5 Corners Library,40.73496102,-74.05950308,24479,Subscriber,1989,1
618,1/11/2016 7:18,1/11/2016 7:29,3203,Hamilton Park,40.72759597,-74.04424731,3184,Paulus Hook,40.7141454,-74.0335519,26278,Subscriber,1992,1
419,1/11/2016 7:19,1/11/2016 7:26,3203,Hamilton Park,40.72759597,-74.04424731,3202,Newport PATH,40.7272235,-74.0337589,24474,Subscriber,1988,1
551,1/11/2016 7:19,1/11/2016 7:28,3203,Hamilton Park,40.72759597,-74.04424731,3184,Paulus Hook,40.7141454,-74.0335519,26245,Subscriber,1994,1
125,1/11/2016 7:20,1/11/2016 7:22,3213,Van Vorst Park,40.71848892,-74.04772663,3186,Grove St PATH,40.71958612,-74.04311746,24667,Subscriber,1974,2
488,1/11/2016 7:20,1/11/2016 7:28,3215,Central Ave,40.7467299,-74.0492509,3195,Sip Ave,40.73074263,-74.06378388,26206,Subscriber,1954,1
668,1/11/2016 7:20,1/11/2016 7:31,3215,Central Ave,40.7467299,-74.0492509,3202,Newport PATH,40.7272235,-74.0337589,24555,Subscriber,1981,1
267,1/11/2016 7:21,1/11/2016 7:26,3203,Hamilton Park,40.72759597,-74.04424731,3186,Grove St PATH,40.71958612,-74.04311746,26179,Subscriber,1984,2
352,1/11/2016 7:21,1/11/2016 7:27,3269,Brunswick & 6th,40.72601173,-74.05038893,3186,Grove St PATH,40.71958612,-74.04311746,26239,Subscriber,1970,2
113,1/11/2016 7:22,1/11/2016 7:24,3199,Newport Pkwy,40.7287448,-74.0321082,3202,Newport PATH,40.7272235,-74.0337589,22064,Subscriber,1978,2
193,1/11/2016 7:22,1/11/2016 7:25,3279,Dixon Mills,40.72163014,-74.04996783,3186,Grove St PATH,40.71958612,-74.04311746,26167,Subscriber,1979,1
289,1/11/2016 7:23,1/11/2016 7:28,3267,Morris Canal,40.71241882,-74.03852552,3183,Exchange Place,40.7162469,-74.0334588,26158,Subscriber,1971,1
554,1/11/2016 7:26,1/11/2016 7:35,3186,Grove St PATH,40.71958612,-74.04311746,3202,Newport PATH,40.7272235,-74.0337589,24664,Subscriber,1990,1
198,1/11/2016 7:27,1/11/2016 7:30,3270,Jersey & 6th St,40.72528911,-74.04557168,3186,Grove St PATH,40.71958612,-74.04311746,26276,Subscriber,1989,1
333,1/11/2016 7:28,1/11/2016 7:33,3203,Hamilton Park,40.72759597,-74.04424731,3202,Newport PATH,40.7272235,-74.0337589,26291,Subscriber,1975,1
330,1/11/2016 7:28,1/11/2016 7:33,3203,Hamilton Park,40.72759597,-74.04424731,3186,Grove St PATH,40.71958612,-74.04311746,24617,Subscriber,1956,1
164,1/11/2016 7:28,1/11/2016 7:31,3272,Jersey & 3rd,40.72333159,-74.04595256,3186,Grove St PATH,40.71958612,-74.04311746,24408,Subscriber,1980,0
185,1/11/2016 7:29,1/11/2016 7:32,3272,Jersey & 3rd,40.72333159,-74.04595256,3186,Grove St PATH,40.71958612,-74.04311746,24469,Subscriber,1982,1
242,1/11/2016 7:29,1/11/2016 7:33,3203,Hamilton Park,40.72759597,-74.04424731,3186,Grove St PATH,40.71958612,-74.04311746,24492,Subscriber,1971,2
829,1/11/2016 7:29,1/11/2016 7:43,3267,Morris Canal,40.71241882,-74.03852552,3205,JC Medical Center,40.71653978,-74.04963791,26225,Subscriber,1965,2
232,1/11/2016 7:30,1/11/2016 7:34,3267,Morris Canal,40.71241882,-74.03852552,3183,Exchange Place,40.7162469,-74.0334588,24669,Subscriber,1986,1
135,1/11/2016 7:30,1/11/2016 7:33,3214,Essex Light Rail,40.7127742,-74.0364857,3183,Exchange Place,40.7162469,-74.0334588,26226,Subscriber,1960,1
343,1/11/2016 7:30,1/11/2016 7:36,3269,Brunswick & 6th,40.72601173,-74.05038893,3186,Grove St PATH,40.71958612,-74.04311746,24705,Subscriber,1982,2
160,1/11/2016 7:31,1/11/2016 7:33,3267,Morris Canal,40.71241882,-74.03852552,3184,Paulus Hook,40.7141454,-74.0335519,24560,Subscriber,1977,1
640,1/11/2016 7:31,1/11/2016 7:42,3207,Oakland Ave,40.7376037,-74.0524783,3186,Grove St PATH,40.71958612,-74.04311746,26189,Subscriber,1974,2
102,1/11/2016 7:32,1/11/2016 7:34,3214,Essex Light Rail,40.7127742,-74.0364857,3184,Paulus Hook,40.7141454,-74.0335519,24723,Subscriber,1985,1
452,1/11/2016 7:33,1/11/2016 7:40,3199,Newport Pkwy,40.7287448,-74.0321082,3183,Exchange Place,40.7162469,-74.0334588,24486,Subscriber,1967,1
147,1/11/2016 7:34,1/11/2016 7:36,3214,Essex Light Rail,40.7127742,-74.0364857,3183,Exchange Place,40.7162469,-74.0334588,26199,Subscriber,1980,2
270,1/11/2016 7:35,1/11/2016 7:39,3267,Morris Canal,40.71241882,-74.03852552,3183,Exchange Place,40.7162469,-74.0334588,26232,Subscriber,1985,1
230,1/11/2016 7:35,1/11/2016 7:39,3267,Morris Canal,40.71241882,-74.03852552,3183,Exchange Place,40.7162469,-74.0334588,24429,Subscriber,1980,1
203,1/11/2016 7:36,1/11/2016 7:39,3270,Jersey & 6th St,40.72528911,-74.04557168,3186,Grove St PATH,40.71958612,-74.04311746,26233,Subscriber,1984,1
567,1/11/2016 7:36,1/11/2016 7:46,3192,Liberty Light Rail,40.7112423,-74.0557013,3184,Paulus Hook,40.7141454,-74.0335519,26270,Subscriber,1967,1
333,1/11/2016 7:38,1/11/2016 7:43,3267,Morris Canal,40.71241882,-74.03852552,3186,Grove St PATH,40.71958612,-74.04311746,24445,Subscriber,1971,1
217,1/11/2016 7:38,1/11/2016 7:42,3213,Van Vorst Park,40.71848892,-74.04772663,3186,Grove St PATH,40.71958612,-74.04311746,24596,Subscriber,1985,2
290,1/11/2016 7:39,1/11/2016 7:43,3211,Newark Ave,40.72152515,-74.04630454,3205,JC Medical Center,40.71653978,-74.04963791,26266,Subscriber,1970,2
483,1/11/2016 7:39,1/11/2016 7:47,3203,Hamilton Park,40.72759597,-74.04424731,3202,Newport PATH,40.7272235,-74.0337589,26299,Subscriber,1987,2
593,1/11/2016 7:40,1/11/2016 7:50,3220,5 Corners Library,40.73496102,-74.05950308,3187,Warren St,40.7211236,-74.03805095,24592,Subscriber,1991,1
147,1/11/2016 7:40,1/11/2016 7:43,3196,Riverview Park,40.7443187,-74.0439909,3198,Heights Elevator,40.74871595,-74.0404433,24613,Subscriber,1990,1
945,1/11/2016 7:41,1/11/2016 7:57,3203,Hamilton Park,40.72759597,-74.04424731,3273,Manila & 1st,40.72165072,-74.04288411,26231,Subscriber,1986,2
825,1/11/2016 7:43,1/11/2016 7:56,3215,Central Ave,40.7467299,-74.0492509,3195,Sip Ave,40.73074263,-74.06378388,24400,Subscriber,1984,1
353,1/11/2016 7:43,1/11/2016 7:49,3278,Monmouth and 6th,40.72568548,-74.04879034,3273,Manila & 1st,40.72165072,-74.04288411,26301,Subscriber,1978,1
212,1/11/2016 7:43,1/11/2016 7:47,3278,Monmouth and 6th,40.72568548,-74.04879034,3273,Manila & 1st,40.72165072,-74.04288411,24701,Subscriber,1984,1
112,1/11/2016 7:43,1/11/2016 7:45,3211,Newark Ave,40.72152515,-74.04630454,3186,Grove St PATH,40.71958612,-74.04311746,24597,Subscriber,1977,1
1057,1/11/2016 7:44,1/11/2016 8:02,3193,Lincoln Park,40.7246051,-74.07840595,3195,Sip Ave,40.73074263,-74.06378388,26310,Subscriber,1976,2
37103,1/11/2016 7:45,1/11/2016 18:03,3203,Hamilton Park,40.72759597,-74.04424731,3199,Newport Pkwy,40.7287448,-74.0321082,26309,Subscriber,1971,2
192,1/11/2016 7:45,1/11/2016 7:48,3276,Marin Light Rail,40.71458404,-74.04281706,3184,Paulus Hook,40.7141454,-74.0335519,24491,Subscriber,1982,1
739,1/11/2016 7:45,1/11/2016 7:58,3187,Warren St,40.7211236,-74.03805095,3194,McGinley Square,40.72533993,-74.06762213,26222,Subscriber,1984,1
205,1/11/2016 7:46,1/11/2016 7:49,3275,Columbus Drive,40.7183552,-74.03891444,3184,Paulus Hook,40.7141454,-74.0335519,24434,Subscriber,1982,1
358,1/11/2016 7:46,1/11/2016 7:52,3213,Van Vorst Park,40.71848892,-74.04772663,3276,Marin Light Rail,40.71458404,-74.04281706,24395,Subscriber,1977,1
381,1/11/2016 7:46,1/11/2016 7:52,3213,Van Vorst Park,40.71848892,-74.04772663,3276,Marin Light Rail,40.71458404,-74.04281706,26238,Subscriber,1984,2
494,1/11/2016 7:46,1/11/2016 7:54,3214,Essex Light Rail,40.7127742,-74.0364857,3185,City Hall,40.7177325,-74.043845,26209,Subscriber,1985,1
697,1/11/2016 7:47,1/11/2016 7:59,3203,Hamilton Park,40.72759597,-74.04424731,3183,Exchange Place,40.7162469,-74.0334588,24519,Subscriber,1977,1
695,1/11/2016 7:47,1/11/2016 7:59,3196,Riverview Park,40.7443187,-74.0439909,3202,Newport PATH,40.7272235,-74.0337589,26162,Subscriber,1990,1
523,1/11/2016 7:48,1/11/2016 7:56,3210,Pershing Field,40.74267714,-74.05178863,3195,Sip Ave,40.73074263,-74.06378388,26263,Subscriber,1993,2
173,1/11/2016 7:48,1/11/2016 7:51,3267,Morris Canal,40.71241882,-74.03852552,3184,Paulus Hook,40.7141454,-74.0335519,26240,Subscriber,1957,1
594,1/11/2016 7:48,1/11/2016 7:58,3199,Newport Pkwy,40.7287448,-74.0321082,3184,Paulus Hook,40.7141454,-74.0335519,26198,Subscriber,1959,1
235,1/11/2016 7:48,1/11/2016 7:52,3213,Van Vorst Park,40.71848892,-74.04772663,3185,City Hall,40.7177325,-74.043845,26286,Subscriber,1963,1
466,1/11/2016 7:50,1/11/2016 7:58,3276,Marin Light Rail,40.71458404,-74.04281706,3202,Newport PATH,40.7272235,-74.0337589,26296,Subscriber,,0
601,1/11/2016 7:50,1/11/2016 8:00,3192,Liberty Light Rail,40.7112423,-74.0557013,3211,Newark Ave,40.72152515,-74.04630454,24450,Subscriber,1977,1
267,1/11/2016 7:51,1/11/2016 7:55,3279,Dixon Mills,40.72163014,-74.04996783,3273,Manila & 1st,40.72165072,-74.04288411,24462,Subscriber,1986,1
283,1/11/2016 7:51,1/11/2016 7:55,3276,Marin Light Rail,40.71458404,-74.04281706,3185,City Hall,40.7177325,-74.043845,26249,Subscriber,1988,1
212,1/11/2016 7:53,1/11/2016 7:57,3194,McGinley Square,40.72533993,-74.06762213,3195,Sip Ave,40.73074263,-74.06378388,24645,Subscriber,1977,1
418,1/11/2016 7:54,1/11/2016 8:01,3276,Marin Light Rail,40.71458404,-74.04281706,3185,City Hall,40.7177325,-74.043845,26238,Subscriber,1977,2
126,1/11/2016 7:56,1/11/2016 7:58,3187,Warren St,40.7211236,-74.03805095,3273,Manila & 1st,40.72165072,-74.04288411,24460,Subscriber,1978,1
456,1/11/2016 7:58,1/11/2016 8:05,3203,Hamilton Park,40.72759597,-74.04424731,3186,Grove St PATH,40.71958612,-74.04311746,26237,Subscriber,1968,1
236,1/11/2016 7:59,1/11/2016 8:03,3278,Monmouth and 6th,40.72568548,-74.04879034,3273,Manila & 1st,40.72165072,-74.04288411,24677,Subscriber,1983,2
423,1/11/2016 7:59,1/11/2016 8:06,3202,Newport PATH,40.7272235,-74.0337589,3183,Exchange Place,40.7162469,-74.0334588,26296,Subscriber,1963,1
299,1/11/2016 7:59,1/11/2016 8:04,3276,Marin Light Rail,40.71458404,-74.04281706,3183,Exchange Place,40.7162469,-74.0334588,24550,Subscriber,1965,1
225,1/11/2016 8:00,1/11/2016 8:03,3203,Hamilton Park,40.72759597,-74.04424731,3273,Manila & 1st,40.72165072,-74.04288411,24458,Subscriber,1977,1
464,1/11/2016 8:00,1/11/2016 8:08,3215,Central Ave,40.7467299,-74.0492509,3195,Sip Ave,40.73074263,-74.06378388,24650,Subscriber,1990,1
240,1/11/2016 8:01,1/11/2016 8:05,3267,Morris Canal,40.71241882,-74.03852552,3183,Exchange Place,40.7162469,-74.0334588,24392,Subscriber,,0
346,1/11/2016 8:01,1/11/2016 8:07,3267,Morris Canal,40.71241882,-74.03852552,3186,Grove St PATH,40.71958612,-74.04311746,26291,Subscriber,1988,1
322,1/11/2016 8:02,1/11/2016 8:08,3267,Morris Canal,40.71241882,-74.03852552,3183,Exchange Place,40.7162469,-74.0334588,24671,Subscriber,1988,2
274,1/11/2016 8:03,1/11/2016 8:07,3194,McGinley Square,40.72533993,-74.06762213,3195,Sip Ave,40.73074263,-74.06378388,24707,Subscriber,1970,1
1035,1/11/2016 8:03,1/11/2016 8:20,3194,McGinley Square,40.72533993,-74.06762213,3183,Exchange Place,40.7162469,-74.0334588,24427,Subscriber,1968,2
116,1/11/2016 8:03,1/11/2016 8:05,3270,Jersey & 6th St,40.72528911,-74.04557168,3273,Manila & 1st,40.72165072,-74.04288411,24639,Subscriber,1970,1
